<Date>, <Time>, <Price>, <Volume>
8/8/2022,16:20:59.897,1.02031,150
8/8/2022,16:21:00.955,1.02031,50
8/8/2022,16:21:03.072,1.02032,50
8/8/2022,16:21:05.190,1.02037,50
8/8/2022,16:21:06.248,1.02039,150
8/8/2022,16:21:07.307,1.02038,50
8/8/2022,16:21:08.365,1.02037,50
8/8/2022,16:21:09.423,1.02037,150
8/8/2022,16:21:10.480,1.02047,50
8/8/2022,16:21:11.538,1.02044,50
8/8/2022,16:21:12.597,1.02042,50
8/8/2022,16:21:15.771,1.02038,150
8/8/2022,16:21:16.829,1.02031,150
8/8/2022,16:21:17.887,1.02025,50
8/8/2022,16:21:18.945,1.02024,150
8/8/2022,16:21:22.119,1.02024,200
8/8/2022,16:21:23.178,1.02024,100
8/8/2022,16:21:25.296,1.02025,150
8/8/2022,16:21:27.412,1.02025,100
8/8/2022,16:21:28.470,1.02024,150
8/8/2022,16:21:29.529,1.02023,250
8/8/2022,16:21:30.587,1.02024,150
8/8/2022,16:21:32.703,1.02025,50
8/8/2022,16:21:33.760,1.02024,100
8/8/2022,16:21:34.818,1.02025,50
8/8/2022,16:21:35.876,1.02024,100
8/8/2022,16:21:36.934,1.02027,50
8/8/2022,16:21:37.992,1.02026,100
8/8/2022,16:21:39.050,1.02026,99
8/8/2022,16:21:40.108,1.02017,50
8/8/2022,16:21:41.166,1.02014,149
8/8/2022,16:21:42.224,1.02009,200
8/8/2022,16:21:43.282,1.02009,350
8/8/2022,16:21:44.340,1.02009,300
8/8/2022,16:21:45.397,1.02007,200
8/8/2022,16:21:46.455,1.02008,150
8/8/2022,16:21:47.513,1.02006,150
8/8/2022,16:21:48.570,1.02007,50
8/8/2022,16:21:50.686,1.02003,100
8/8/2022,16:21:50.712,1.02003,99
8/8/2022,16:21:51.743,1.02003,100
8/8/2022,16:21:52.798,1.02003,150
8/8/2022,16:21:55.969,1.02005,150
8/8/2022,16:21:57.028,1.02006,100
8/8/2022,16:21:59.145,1.02008,100
8/8/2022,16:22:00.203,1.02007,100
8/8/2022,16:22:01.261,1.02007,150
8/8/2022,16:22:02.319,1.02006,300
8/8/2022,16:22:03.378,1.02007,50
8/8/2022,16:22:04.436,1.02008,100
8/8/2022,16:22:05.495,1.02007,150
8/8/2022,16:22:07.611,1.02007,149
8/8/2022,16:22:07.611,1.02015,50
8/8/2022,16:22:08.670,1.02014,150
8/8/2022,16:22:10.787,1.02026,50
8/8/2022,16:22:11.846,1.02024,100
8/8/2022,16:22:12.904,1.02023,150
8/8/2022,16:22:13.963,1.02038,50
8/8/2022,16:22:15.021,1.02037,200
8/8/2022,16:22:16.080,1.02036,100
8/8/2022,16:22:18.198,1.02034,100
8/8/2022,16:22:19.256,1.02029,50
8/8/2022,16:22:22.433,1.02031,100
8/8/2022,16:22:23.492,1.02032,50
8/8/2022,16:22:24.551,1.02031,100
8/8/2022,16:22:25.609,1.02032,50
8/8/2022,16:22:26.667,1.02033,50
8/8/2022,16:22:27.725,1.02032,100
8/8/2022,16:22:28.783,1.02030,52
8/8/2022,16:22:29.841,1.02029,50
8/8/2022,16:22:30.900,1.02027,200
8/8/2022,16:22:31.958,1.02029,50
8/8/2022,16:22:33.016,1.02032,100
8/8/2022,16:22:34.074,1.02032,50
8/8/2022,16:22:35.132,1.02037,50
8/8/2022,16:22:38.309,1.02029,100
8/8/2022,16:22:40.427,1.02025,100
8/8/2022,16:22:41.485,1.02029,50
8/8/2022,16:22:42.544,1.02027,50
8/8/2022,16:22:43.603,1.02023,350
8/8/2022,16:22:44.661,1.02023,250
8/8/2022,16:22:46.778,1.02023,350
8/8/2022,16:22:47.837,1.02023,250
8/8/2022,16:22:48.896,1.02024,50
8/8/2022,16:22:49.954,1.02022,200
8/8/2022,16:22:52.070,1.02023,50
8/8/2022,16:22:55.244,1.02020,50
8/8/2022,16:22:58.415,1.02017,50
8/8/2022,16:22:59.472,1.02027,50
8/8/2022,16:23:00.529,1.02028,50
8/8/2022,16:23:01.586,1.02026,100
8/8/2022,16:23:02.642,1.02023,4
8/8/2022,16:23:03.699,1.02022,50
8/8/2022,16:23:04.755,1.02018,9
8/8/2022,16:23:05.813,1.02017,50
8/8/2022,16:23:06.871,1.02020,50
8/8/2022,16:23:07.929,1.02020,150
8/8/2022,16:23:08.987,1.02019,250
8/8/2022,16:23:10.046,1.02019,150
8/8/2022,16:23:11.105,1.02024,50
8/8/2022,16:23:14.277,1.02024,150
8/8/2022,16:23:15.335,1.02023,100
8/8/2022,16:23:16.393,1.02024,100
8/8/2022,16:23:17.452,1.02024,50
8/8/2022,16:23:18.510,1.02024,100
8/8/2022,16:23:19.569,1.02024,50
8/8/2022,16:23:20.627,1.02026,50
8/8/2022,16:23:21.683,1.02024,200
8/8/2022,16:23:23.796,1.02024,400
8/8/2022,16:23:24.853,1.02024,200
8/8/2022,16:23:25.909,1.02033,50
8/8/2022,16:23:28.023,1.02032,50
8/8/2022,16:23:31.195,1.02037,50
8/8/2022,16:23:33.312,1.02034,100
8/8/2022,16:23:34.370,1.02034,50
8/8/2022,16:23:35.427,1.02037,50
8/8/2022,16:23:36.486,1.02034,50
8/8/2022,16:23:37.545,1.02034,100
8/8/2022,16:23:38.604,1.02039,100
8/8/2022,16:23:40.721,1.02039,50
8/8/2022,16:23:41.779,1.02042,50
8/8/2022,16:23:43.896,1.02039,50
8/8/2022,16:23:44.953,1.02035,1
8/8/2022,16:23:48.122,1.02033,4
8/8/2022,16:23:49.178,1.02034,50
8/8/2022,16:23:50.235,1.02034,150
8/8/2022,16:23:51.291,1.02034,250
8/8/2022,16:23:52.350,1.02034,50
8/8/2022,16:23:55.519,1.02034,250
8/8/2022,16:23:57.632,1.02042,50
8/8/2022,16:24:05.034,1.02045,50
8/8/2022,16:24:07.149,1.02045,150
8/8/2022,16:24:08.206,1.02047,150
8/8/2022,16:24:09.264,1.02047,50
8/8/2022,16:24:10.323,1.02052,50
8/8/2022,16:24:11.382,1.02060,301
8/8/2022,16:24:12.440,1.02055,150
8/8/2022,16:24:13.499,1.02054,200
8/8/2022,16:24:14.557,1.02057,50
8/8/2022,16:24:15.615,1.02057,150
8/8/2022,16:24:16.672,1.02059,150
8/8/2022,16:24:17.729,1.02063,200
8/8/2022,16:24:18.787,1.02063,150
8/8/2022,16:24:19.845,1.02060,150
8/8/2022,16:24:20.904,1.02060,50
8/8/2022,16:24:21.962,1.02064,50
8/8/2022,16:24:23.021,1.02065,50
8/8/2022,16:24:25.138,1.02063,150
8/8/2022,16:24:26.197,1.02064,150
8/8/2022,16:24:27.256,1.02065,50
8/8/2022,16:24:28.315,1.02060,150
8/8/2022,16:24:29.373,1.02059,50
8/8/2022,16:24:30.431,1.02057,300
8/8/2022,16:24:31.490,1.02058,100
8/8/2022,16:24:34.666,1.02058,250
8/8/2022,16:24:36.784,1.02056,150
8/8/2022,16:24:39.959,1.02059,50
8/8/2022,16:24:41.016,1.02063,150
8/8/2022,16:24:42.073,1.02061,100
8/8/2022,16:24:43.132,1.02067,50
8/8/2022,16:24:44.190,1.02074,50
8/8/2022,16:24:45.248,1.02073,99
8/8/2022,16:24:46.306,1.02069,50
8/8/2022,16:24:47.363,1.02068,153
8/8/2022,16:24:48.421,1.02071,150
8/8/2022,16:24:49.480,1.02071,100
8/8/2022,16:24:50.538,1.02080,50
8/8/2022,16:24:51.597,1.02079,200
8/8/2022,16:24:52.655,1.02079,50
8/8/2022,16:24:53.714,1.02075,250
8/8/2022,16:24:54.771,1.02075,100
8/8/2022,16:24:55.829,1.02078,100
8/8/2022,16:24:56.888,1.02077,200
8/8/2022,16:24:59.005,1.02078,50
8/8/2022,16:25:00.064,1.02078,100
8/8/2022,16:25:01.122,1.02074,10
8/8/2022,16:25:02.179,1.02074,60
8/8/2022,16:25:03.236,1.02067,50
8/8/2022,16:25:04.295,1.02065,1
8/8/2022,16:25:05.353,1.02060,150
8/8/2022,16:25:06.411,1.02060,200
8/8/2022,16:25:08.528,1.02061,100
8/8/2022,16:25:09.586,1.02062,150
8/8/2022,16:25:10.643,1.02063,100
8/8/2022,16:25:11.701,1.02068,200
8/8/2022,16:25:12.759,1.02066,150
8/8/2022,16:25:13.817,1.02067,100
8/8/2022,16:25:14.875,1.02066,300
8/8/2022,16:25:15.933,1.02066,150
8/8/2022,16:25:16.992,1.02069,300
8/8/2022,16:25:18.050,1.02068,200
8/8/2022,16:25:19.110,1.02074,250
8/8/2022,16:25:20.168,1.02072,50
8/8/2022,16:25:21.225,1.02070,100
8/8/2022,16:25:22.283,1.02068,250
8/8/2022,16:25:23.341,1.02070,50
8/8/2022,16:25:24.400,1.02069,50
8/8/2022,16:25:25.458,1.02066,150
8/8/2022,16:25:27.574,1.02067,50
8/8/2022,16:25:28.633,1.02080,150
8/8/2022,16:25:29.691,1.02080,250
8/8/2022,16:25:31.808,1.02084,50
8/8/2022,16:25:32.864,1.02084,100
8/8/2022,16:25:33.921,1.02078,150
8/8/2022,16:25:34.979,1.02077,152
8/8/2022,16:25:36.038,1.02075,100
8/8/2022,16:25:37.096,1.02074,2
8/8/2022,16:25:38.155,1.02073,150
8/8/2022,16:25:39.214,1.02074,150
8/8/2022,16:25:40.272,1.02077,250
8/8/2022,16:25:41.331,1.02077,50
8/8/2022,16:25:42.390,1.02071,150
8/8/2022,16:25:43.448,1.02073,200
8/8/2022,16:25:45.563,1.02075,50
8/8/2022,16:25:48.735,1.02077,150
8/8/2022,16:25:49.793,1.02088,150
8/8/2022,16:25:50.851,1.02092,250
8/8/2022,16:25:51.909,1.02097,49
8/8/2022,16:25:52.967,1.02090,200
8/8/2022,16:25:54.025,1.02093,300
8/8/2022,16:25:54.460,1.02093,270
8/8/2022,16:25:55.082,1.02103,50
8/8/2022,16:25:56.139,1.02098,50
8/8/2022,16:25:57.198,1.02092,250
8/8/2022,16:25:58.256,1.02093,150
8/8/2022,16:25:59.034,1.02093,140
8/8/2022,16:25:59.315,1.02090,50
8/8/2022,16:26:00.374,1.02086,11
8/8/2022,16:26:01.433,1.02079,50
8/8/2022,16:26:02.491,1.02077,50
8/8/2022,16:26:03.550,1.02092,50
8/8/2022,16:26:04.608,1.02092,150
8/8/2022,16:26:05.669,1.02093,50
8/8/2022,16:26:06.727,1.02090,5
8/8/2022,16:26:07.787,1.02090,50
8/8/2022,16:26:08.845,1.02092,50
8/8/2022,16:26:10.964,1.02088,1
8/8/2022,16:26:12.022,1.02086,1
8/8/2022,16:26:13.081,1.02083,2
8/8/2022,16:26:14.140,1.02081,2
8/8/2022,16:26:15.198,1.02093,150
8/8/2022,16:26:16.257,1.02094,250
8/8/2022,16:26:17.314,1.02092,50
8/8/2022,16:26:18.371,1.02089,159
8/8/2022,16:26:19.429,1.02089,59
8/8/2022,16:26:20.488,1.02089,209
8/8/2022,16:26:21.546,1.02092,50
8/8/2022,16:26:23.662,1.02091,50
8/8/2022,16:26:24.721,1.02090,200
8/8/2022,16:26:25.778,1.02091,50
8/8/2022,16:26:26.836,1.02092,50
8/8/2022,16:26:27.893,1.02090,50
8/8/2022,16:26:30.009,1.02107,49
8/8/2022,16:26:31.067,1.02113,150
8/8/2022,16:26:32.125,1.02110,50
8/8/2022,16:26:32.385,1.02110,49
8/8/2022,16:26:33.182,1.02112,102
8/8/2022,16:26:33.196,1.02112,32
8/8/2022,16:26:34.239,1.02110,50
8/8/2022,16:26:35.296,1.02112,50
8/8/2022,16:26:36.354,1.02116,50
8/8/2022,16:26:37.412,1.02110,150
8/8/2022,16:26:38.469,1.02120,50
8/8/2022,16:26:39.525,1.02118,249
8/8/2022,16:26:40.583,1.02114,50
8/8/2022,16:26:41.232,1.02114,20
8/8/2022,16:26:41.642,1.02113,6
8/8/2022,16:26:42.698,1.02109,1
8/8/2022,16:26:44.810,1.02110,100
8/8/2022,16:26:45.867,1.02107,303
8/8/2022,16:26:46.924,1.02107,203
8/8/2022,16:26:47.980,1.02108,100
8/8/2022,16:26:55.382,1.02111,150
8/8/2022,16:26:56.440,1.02107,50
8/8/2022,16:26:58.555,1.02105,100
8/8/2022,16:26:59.612,1.02106,50
8/8/2022,16:27:00.669,1.02115,150
8/8/2022,16:27:01.728,1.02113,200
8/8/2022,16:27:02.785,1.02120,50
8/8/2022,16:27:04.901,1.02117,150
8/8/2022,16:27:05.959,1.02119,100
8/8/2022,16:27:06.909,1.02119,99
8/8/2022,16:27:07.016,1.02119,100
8/8/2022,16:27:08.073,1.02121,200
8/8/2022,16:27:09.131,1.02127,50
8/8/2022,16:27:10.188,1.02126,100
8/8/2022,16:27:11.245,1.02122,100
8/8/2022,16:27:12.303,1.02117,300
8/8/2022,16:27:13.359,1.02113,50
8/8/2022,16:27:14.416,1.02111,100
8/8/2022,16:27:15.472,1.02108,100
8/8/2022,16:27:16.529,1.02112,200
8/8/2022,16:27:17.587,1.02105,100
8/8/2022,16:27:17.850,1.02105,60
8/8/2022,16:27:18.644,1.02105,300
8/8/2022,16:27:19.701,1.02109,150
8/8/2022,16:27:21.816,1.02107,100
8/8/2022,16:27:22.874,1.02103,150
8/8/2022,16:27:23.931,1.02093,50
8/8/2022,16:27:24.987,1.02093,100
8/8/2022,16:27:26.044,1.02096,50
8/8/2022,16:27:30.272,1.02095,150
8/8/2022,16:27:31.329,1.02093,150
8/8/2022,16:27:32.386,1.02093,50
8/8/2022,16:27:33.442,1.02090,150
8/8/2022,16:27:34.498,1.02088,200
8/8/2022,16:27:35.557,1.02088,50
8/8/2022,16:27:36.616,1.02088,150
8/8/2022,16:27:37.675,1.02088,50
8/8/2022,16:27:38.732,1.02083,50
8/8/2022,16:27:40.846,1.02084,50
8/8/2022,16:27:42.960,1.02093,50
8/8/2022,16:27:44.018,1.02089,9
8/8/2022,16:27:46.135,1.02088,250
8/8/2022,16:27:47.192,1.02087,204
8/8/2022,16:27:48.250,1.02089,200
8/8/2022,16:27:50.364,1.02089,50
8/8/2022,16:27:52.478,1.02087,304
8/8/2022,16:27:53.535,1.02087,404
8/8/2022,16:27:54.592,1.02091,50
8/8/2022,16:27:58.824,1.02088,300
8/8/2022,16:27:59.882,1.02088,150
8/8/2022,16:28:00.939,1.02086,1
8/8/2022,16:28:01.995,1.02084,100
8/8/2022,16:28:03.052,1.02083,50
8/8/2022,16:28:04.108,1.02082,50
8/8/2022,16:28:07.278,1.02085,50
8/8/2022,16:28:14.685,1.02087,50
8/8/2022,16:28:19.976,1.02097,50
8/8/2022,16:28:22.091,1.02095,50
8/8/2022,16:28:23.148,1.02093,150
8/8/2022,16:28:24.206,1.02091,150
8/8/2022,16:28:25.264,1.02087,50
8/8/2022,16:28:26.321,1.02085,200
8/8/2022,16:28:27.378,1.02084,100
8/8/2022,16:28:28.435,1.02084,150
8/8/2022,16:28:30.549,1.02086,50
8/8/2022,16:28:33.723,1.02081,50
8/8/2022,16:28:36.898,1.02086,50
8/8/2022,16:28:37.956,1.02087,50
8/8/2022,16:28:41.132,1.02090,50
8/8/2022,16:28:43.250,1.02093,50
8/8/2022,16:28:44.308,1.02096,50
8/8/2022,16:28:46.426,1.02095,50
8/8/2022,16:28:48.542,1.02094,50
8/8/2022,16:28:51.717,1.02093,50
8/8/2022,16:28:52.776,1.02093,150
8/8/2022,16:28:53.835,1.02093,50
8/8/2022,16:28:54.894,1.02094,50
8/8/2022,16:28:55.952,1.02081,10
8/8/2022,16:28:57.010,1.02081,50
8/8/2022,16:28:59.128,1.02081,150
8/8/2022,16:29:01.245,1.02080,50
8/8/2022,16:29:02.302,1.02081,50
8/8/2022,16:29:06.533,1.02083,50
8/8/2022,16:29:07.592,1.02086,50
8/8/2022,16:29:08.651,1.02094,50
8/8/2022,16:29:09.707,1.02088,200
8/8/2022,16:29:10.764,1.02083,250
8/8/2022,16:29:11.822,1.02083,200
8/8/2022,16:29:13.937,1.02084,100
8/8/2022,16:29:14.996,1.02082,300
8/8/2022,16:29:16.054,1.02083,100
8/8/2022,16:29:17.113,1.02081,150
8/8/2022,16:29:18.172,1.02084,150
8/8/2022,16:29:21.347,1.02084,50
8/8/2022,16:29:22.404,1.02081,150
8/8/2022,16:29:23.461,1.02086,50
8/8/2022,16:29:24.517,1.02091,50
8/8/2022,16:29:25.574,1.02092,50
8/8/2022,16:29:30.856,1.02088,50
8/8/2022,16:29:32.969,1.02085,137
8/8/2022,16:29:35.082,1.02086,50
8/8/2022,16:29:36.138,1.02086,150
8/8/2022,16:29:38.251,1.02088,50
8/8/2022,16:29:39.310,1.02088,150
8/8/2022,16:29:41.427,1.02089,50
8/8/2022,16:29:42.485,1.02086,50
8/8/2022,16:29:43.544,1.02086,150
8/8/2022,16:29:44.602,1.02086,50
8/8/2022,16:29:47.777,1.02083,50
8/8/2022,16:29:48.835,1.02086,150
8/8/2022,16:29:50.953,1.02085,50
8/8/2022,16:29:53.069,1.02084,50
8/8/2022,16:29:55.185,1.02083,150
8/8/2022,16:29:56.244,1.02090,200
8/8/2022,16:29:57.302,1.02093,50
8/8/2022,16:29:58.361,1.02091,100
8/8/2022,16:29:59.420,1.02085,200
8/8/2022,16:30:00.478,1.02088,200
8/8/2022,16:30:01.536,1.02089,100
8/8/2022,16:30:02.595,1.02086,100
8/8/2022,16:30:05.770,1.02085,150
8/8/2022,16:30:06.828,1.02076,300
8/8/2022,16:30:07.886,1.02078,100
8/8/2022,16:30:08.944,1.02077,150
8/8/2022,16:30:11.060,1.02081,150
8/8/2022,16:30:11.312,1.02081,149
8/8/2022,16:30:12.118,1.02080,150
8/8/2022,16:30:13.176,1.02080,100
8/8/2022,16:30:14.233,1.02079,150
8/8/2022,16:30:15.290,1.02077,100
8/8/2022,16:30:16.348,1.02077,300
8/8/2022,16:30:17.405,1.02077,150
8/8/2022,16:30:18.464,1.02079,100
8/8/2022,16:30:19.521,1.02078,150
8/8/2022,16:30:20.578,1.02079,100
8/8/2022,16:30:21.635,1.02077,202
8/8/2022,16:30:22.693,1.02076,150
8/8/2022,16:30:25.867,1.02079,150
8/8/2022,16:30:26.924,1.02082,141
8/8/2022,16:30:27.983,1.02083,91
8/8/2022,16:30:29.042,1.02082,191
8/8/2022,16:30:30.101,1.02082,300
8/8/2022,16:30:31.160,1.02083,100
8/8/2022,16:30:32.219,1.02076,150
8/8/2022,16:30:34.337,1.02080,100
8/8/2022,16:30:37.514,1.02074,150
8/8/2022,16:30:38.574,1.02076,100
8/8/2022,16:30:39.631,1.02077,50
8/8/2022,16:30:40.689,1.02072,200
8/8/2022,16:30:41.746,1.02073,250
8/8/2022,16:30:42.804,1.02073,100
8/8/2022,16:30:43.861,1.02073,150
8/8/2022,16:30:44.920,1.02073,200
8/8/2022,16:30:45.976,1.02070,350
8/8/2022,16:30:47.033,1.02071,100
8/8/2022,16:30:49.147,1.02073,250
8/8/2022,16:30:50.204,1.02075,100
8/8/2022,16:30:51.261,1.02076,150
8/8/2022,16:30:54.435,1.02076,149
8/8/2022,16:30:55.492,1.02077,150
8/8/2022,16:30:56.550,1.02077,50
8/8/2022,16:30:57.607,1.02072,100
8/8/2022,16:30:58.665,1.02071,100
8/8/2022,16:31:00.781,1.02070,250
8/8/2022,16:31:01.838,1.02070,300
8/8/2022,16:31:06.070,1.02069,200
8/8/2022,16:31:07.126,1.02060,100
8/8/2022,16:31:08.184,1.02063,50
8/8/2022,16:31:09.243,1.02063,100
8/8/2022,16:31:11.360,1.02061,150
8/8/2022,16:31:16.650,1.02059,250
8/8/2022,16:31:17.707,1.02060,200
8/8/2022,16:31:18.766,1.02059,300
8/8/2022,16:31:19.824,1.02061,150
8/8/2022,16:31:20.882,1.02064,50
8/8/2022,16:31:22.999,1.02062,50
8/8/2022,16:31:25.114,1.02062,150
8/8/2022,16:31:29.348,1.02064,50
8/8/2022,16:31:31.466,1.02063,50
8/8/2022,16:31:32.525,1.02059,50
8/8/2022,16:31:35.700,1.02062,50
8/8/2022,16:31:38.875,1.02065,150
8/8/2022,16:31:42.048,1.02066,50
8/8/2022,16:31:43.106,1.02064,50
8/8/2022,16:31:45.220,1.02062,50
8/8/2022,16:31:46.277,1.02061,50
8/8/2022,16:31:49.449,1.02054,50
8/8/2022,16:31:54.735,1.02053,50
8/8/2022,16:31:54.757,1.02053,49
8/8/2022,16:31:55.791,1.02053,50
8/8/2022,16:32:04.253,1.02052,50
8/8/2022,16:32:06.365,1.02050,50
8/8/2022,16:32:06.523,1.02050,49
8/8/2022,16:32:07.421,1.02050,50
8/8/2022,16:32:08.477,1.02047,50
8/8/2022,16:32:12.704,1.02050,50
8/8/2022,16:32:13.762,1.02049,200
8/8/2022,16:32:14.821,1.02049,150
8/8/2022,16:32:15.880,1.02051,150
8/8/2022,16:32:16.938,1.02050,50
8/8/2022,16:32:19.055,1.02046,100
8/8/2022,16:32:20.114,1.02052,50
8/8/2022,16:32:21.173,1.02049,50
8/8/2022,16:32:22.232,1.02047,50
8/8/2022,16:32:25.408,1.02046,50
8/8/2022,16:32:27.524,1.02044,50
8/8/2022,16:32:33.877,1.02043,50
8/8/2022,16:32:34.935,1.02038,50
8/8/2022,16:32:38.109,1.02035,50
8/8/2022,16:32:39.166,1.02038,150
8/8/2022,16:32:42.338,1.02038,50
8/8/2022,16:32:43.397,1.02036,150
8/8/2022,16:32:46.572,1.02039,50
8/8/2022,16:32:49.744,1.02040,50
8/8/2022,16:32:51.858,1.02037,50
8/8/2022,16:32:56.088,1.02036,50
8/8/2022,16:32:57.146,1.02034,50
8/8/2022,16:33:02.429,1.02033,150
8/8/2022,16:33:06.663,1.02035,150
8/8/2022,16:33:08.782,1.02035,50
8/8/2022,16:33:10.897,1.02034,50
8/8/2022,16:33:11.954,1.02037,50
8/8/2022,16:33:14.069,1.02036,50
8/8/2022,16:33:20.411,1.02036,150
8/8/2022,16:33:21.469,1.02036,50
8/8/2022,16:33:23.587,1.02034,100
8/8/2022,16:33:24.646,1.02030,100
8/8/2022,16:33:26.762,1.02026,50
8/8/2022,16:33:28.879,1.02023,50
8/8/2022,16:33:30.995,1.02026,50
8/8/2022,16:33:33.110,1.02026,150
8/8/2022,16:33:34.166,1.02026,50
8/8/2022,16:33:35.223,1.02026,150
8/8/2022,16:33:42.626,1.02027,50
8/8/2022,16:33:45.800,1.02027,100
8/8/2022,16:33:47.916,1.02036,50
8/8/2022,16:33:51.089,1.02038,50
8/8/2022,16:33:52.148,1.02037,50
8/8/2022,16:34:00.608,1.02034,200
8/8/2022,16:34:01.666,1.02034,150
8/8/2022,16:34:03.783,1.02034,200
8/8/2022,16:34:05.899,1.02035,50
8/8/2022,16:34:06.957,1.02038,200
8/8/2022,16:34:08.016,1.02041,50
8/8/2022,16:34:09.074,1.02039,150
8/8/2022,16:34:10.132,1.02040,100
8/8/2022,16:34:11.190,1.02039,150
8/8/2022,16:34:12.247,1.02037,150
8/8/2022,16:34:13.305,1.02033,150
8/8/2022,16:34:14.363,1.02032,50
8/8/2022,16:34:15.422,1.02030,150
8/8/2022,16:34:16.480,1.02024,100
8/8/2022,16:34:18.594,1.02025,150
8/8/2022,16:34:21.765,1.02025,50
8/8/2022,16:34:22.822,1.02025,150
8/8/2022,16:34:24.935,1.02030,100
8/8/2022,16:34:25.993,1.02030,50
8/8/2022,16:34:28.110,1.02033,150
8/8/2022,16:34:30.227,1.02035,50
8/8/2022,16:34:32.344,1.02035,100
8/8/2022,16:34:37.637,1.02039,50
8/8/2022,16:34:38.695,1.02038,100
8/8/2022,16:34:39.753,1.02035,150
8/8/2022,16:34:42.927,1.02034,100
8/8/2022,16:34:43.984,1.02029,150
8/8/2022,16:34:46.101,1.02028,150
8/8/2022,16:34:49.277,1.02030,100
8/8/2022,16:34:51.394,1.02030,50
8/8/2022,16:34:56.686,1.02032,150
8/8/2022,16:34:57.745,1.02031,150
8/8/2022,16:34:58.804,1.02030,300
8/8/2022,16:34:59.862,1.02031,200
8/8/2022,16:35:00.920,1.02031,100
8/8/2022,16:35:05.152,1.02024,150
8/8/2022,16:35:07.270,1.02025,150
8/8/2022,16:35:08.329,1.02026,150
8/8/2022,16:35:09.387,1.02029,200
8/8/2022,16:35:10.446,1.02031,150
8/8/2022,16:35:11.504,1.02031,250
8/8/2022,16:35:12.563,1.02037,50
8/8/2022,16:35:13.622,1.02045,50
8/8/2022,16:35:14.681,1.02041,150
8/8/2022,16:35:16.797,1.02039,200
8/8/2022,16:35:17.854,1.02039,150
8/8/2022,16:35:18.913,1.02039,50
8/8/2022,16:35:19.971,1.02042,50
8/8/2022,16:35:21.029,1.02040,50
8/8/2022,16:35:22.086,1.02040,150
8/8/2022,16:35:23.145,1.02039,150
8/8/2022,16:35:24.203,1.02040,100
8/8/2022,16:35:25.260,1.02043,150
8/8/2022,16:35:26.319,1.02045,50
8/8/2022,16:35:27.377,1.02045,100
8/8/2022,16:35:28.435,1.02044,50
8/8/2022,16:35:30.552,1.02043,150
8/8/2022,16:35:31.609,1.02039,150
8/8/2022,16:35:32.666,1.02041,200
8/8/2022,16:35:34.781,1.02041,150
8/8/2022,16:35:35.839,1.02040,150
8/8/2022,16:35:36.896,1.02043,100
8/8/2022,16:35:39.013,1.02045,100
8/8/2022,16:35:40.072,1.02049,50
8/8/2022,16:35:44.306,1.02048,100
8/8/2022,16:35:47.477,1.02049,50
8/8/2022,16:35:48.534,1.02050,100
8/8/2022,16:35:50.647,1.02054,100
8/8/2022,16:35:52.762,1.02054,50
8/8/2022,16:35:53.820,1.02047,200
8/8/2022,16:35:55.936,1.02048,100
8/8/2022,16:36:02.289,1.02049,100
8/8/2022,16:36:03.345,1.02049,150
8/8/2022,16:36:05.460,1.02050,100
8/8/2022,16:36:06.518,1.02050,50
8/8/2022,16:36:07.575,1.02049,150
8/8/2022,16:36:08.634,1.02051,100
8/8/2022,16:36:11.805,1.02056,100
8/8/2022,16:36:14.975,1.02054,100
8/8/2022,16:36:17.087,1.02051,150
8/8/2022,16:36:18.144,1.02053,250
8/8/2022,16:36:19.201,1.02053,200
8/8/2022,16:36:20.260,1.02053,100
8/8/2022,16:36:21.318,1.02054,100
8/8/2022,16:36:22.375,1.02051,1
8/8/2022,16:36:23.432,1.02049,150
8/8/2022,16:36:39.302,1.02046,101
8/8/2022,16:36:41.418,1.02041,15
8/8/2022,16:36:42.475,1.02044,100
8/8/2022,16:36:46.707,1.02045,100
8/8/2022,16:36:48.823,1.02050,50
8/8/2022,16:36:49.879,1.02051,150
8/8/2022,16:36:53.049,1.02052,100
8/8/2022,16:36:54.108,1.02053,100
8/8/2022,16:36:55.167,1.02053,250
8/8/2022,16:36:56.226,1.02054,150
8/8/2022,16:36:57.283,1.02053,1
8/8/2022,16:36:58.340,1.02051,150
8/8/2022,16:36:59.396,1.02050,1
8/8/2022,16:37:00.451,1.02048,200
8/8/2022,16:37:01.509,1.02042,101
8/8/2022,16:37:02.566,1.02041,150
8/8/2022,16:37:06.129,1.02041,149
8/8/2022,16:37:06.794,1.02041,150
8/8/2022,16:37:08.908,1.02041,200
8/8/2022,16:37:11.021,1.02041,150
8/8/2022,16:37:13.133,1.02039,150
8/8/2022,16:37:17.358,1.02054,50
8/8/2022,16:37:18.414,1.02051,100
8/8/2022,16:37:19.471,1.02051,150
8/8/2022,16:37:21.587,1.02052,50
8/8/2022,16:37:23.704,1.02053,50
8/8/2022,16:37:31.108,1.02052,250
8/8/2022,16:37:32.167,1.02049,150
8/8/2022,16:37:33.226,1.02048,100
8/8/2022,16:37:36.401,1.02046,6
8/8/2022,16:37:37.460,1.02047,50
8/8/2022,16:37:39.578,1.02054,150
8/8/2022,16:37:40.636,1.02055,50
8/8/2022,16:37:42.754,1.02055,200
8/8/2022,16:37:43.812,1.02058,100
8/8/2022,16:37:50.164,1.02060,50
8/8/2022,16:37:51.223,1.02059,50
8/8/2022,16:37:54.397,1.02059,150
8/8/2022,16:37:55.455,1.02058,100
